parameter_id,MGP_PBI_033_001
mouse_life_stage,E9.5
analysis_id,856tdvuvtv73842
pvalue,0.8672506
parameter_name,CD8+ KLRG1+ alpha beta T cell number
gene_symbol,Eprs1
gene_accession_id,MGI:97838
mouse_strain,C57BL
