mouse_life_stage,E12.5
analysis_id,5f43xk3t4t453r6
mouse_strain,C57BL
parameter_name,Forelimb grip strength measurement mean
pvalue,0.2157157
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_id,IMPC_GRS_008_001
