parameter_id,IMPC_CBC_009_001
gene_accession_id,MGI:1927379
gene_symbol,Rhbg
parameter_name,Calcium
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,7497ja1q93d063x
pvalue,0.1331898
