parameter_id,MGP_MLN_031_001
mouse_strain,C57BL
gene_symbol,Sdcbp2
mouse_life_stage,Early adult
gene_accession_id,MGI:2385156
pvalue,0.3234376
parameter_name,Total NK cells - % of CD45+
analysis_id,98yrh18o107293d
