parameter_id,MGP_PBI_001_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,pzwb0t7c8kb9mhu
pvalue,0.195726
gene_accession_id,MGI:1933159
gene_symbol,Rnf114
parameter_name,Total T cell percentage
