mouse_strain,129SV
pvalue,0.361194
gene_symbol,Cntfr
analysis_id,634125rev9oz5i6
parameter_name,Lean/Body weight
gene_accession_id,MGI:99605
parameter_id,ESLIM_005_001_702
mouse_life_stage,Early adult
