gene_accession_id,MGI:1922962
mouse_strain,C57BL
parameter_id,IMPC_IMM_004_002
gene_symbol,Tmem14a
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
pvalue,0.4162824
analysis_id,122bzli8v10jx77
mouse_life_stage,Early adult
