parameter_id,IMPC_XRY_001_001
pvalue,0.4306361
mouse_strain,C57BL
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
parameter_name,Skull shape
analysis_id,l2hef17jcz65094
mouse_life_stage,Early adult
