parameter_id,MGP_CSD_066_001
analysis_id,5tu1e744c136n1q
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Snout morphology
gene_symbol,Dhdds
gene_accession_id,MGI:1914672
pvalue,0.9171364
