mouse_life_stage,Early adult
gene_symbol,Sema6c
gene_accession_id,MGI:1338032
mouse_strain,C57BL
analysis_id,7hb15k1r3pd1phk
parameter_name,Effector gd T cells - % of gd T cells
parameter_id,MGP_IMM_020_001
pvalue,0.9002925
