parameter_id,IMPC_ECG_005_001
gene_symbol,Tbl1xr1
mouse_life_stage,Late adult
parameter_name,PQ
gene_accession_id,MGI:2441730
mouse_strain,C57BL
analysis_id,7u6ejs390o53qm8
pvalue,0.05199726
