parameter_id,ESLIM_011_001_703
mouse_life_stage,Early adult
gene_symbol,Ivd
analysis_id,x8m88xia38sgogo
mouse_strain,C57BL
pvalue,0.7658471
parameter_name,Prepulse inhibition - PP3
gene_accession_id,MGI:1929242
