parameter_id,IMPC_IMM_004_001
pvalue,0.8068684
gene_accession_id,MGI:1914515
mouse_strain,C57BL
analysis_id,00g44bwlrd940uf
mouse_life_stage,E9.5
gene_symbol,Slc39a10
parameter_name,NKT cells (panel A)
