parameter_id,ESLIM_008_001_013
analysis_id,x3n00shy7q97peq
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:87968
parameter_name,Startle response
gene_symbol,Ahcy
pvalue,0.6389116
