gene_symbol,Slc30a4
mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
analysis_id,uig9ao3640wo25s
mouse_strain,C57BL
parameter_id,M-G-P_016_001_006
parameter_name,Mean-corpuscular-haemoglobin
pvalue,0.744197
