gene_accession_id,MGI:95457
gene_symbol,Mecom
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,MGP_IMM_112_001
pvalue,0.7178569
parameter_name,Follicular B cells - % of CD45+
analysis_id,zm9ego4n47585bm
