parameter_id,MGP_MLN_066_001
mouse_strain,C52BL
mouse_life_stage,E12.5
analysis_id,8u30364pb9869mc
parameter_name,Effector CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:1915087
pvalue,0.2009335
gene_symbol,Tiprl
