mouse_life_stage,E9.5
analysis_id,378scwi243q045b
gene_symbol,Ints7
parameter_name,Total CD4+ T cells - % of ab T cells
pvalue,0.958428
parameter_id,MGP_IMM_004_001
mouse_strain,C57BL
gene_accession_id,MGI:1924315
