pvalue,0.2831853
mouse_life_stage,Early adult
gene_accession_id,MGI:1918345
parameter_name,Time mobile dark side
mouse_strain,C57BL
parameter_id,JAX_LDT_005_001
gene_symbol,Kif24
analysis_id,00mkrxyk622koab
