parameter_id,MGP_IMM_010_001
gene_accession_id,MGI:2441730
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Tbl1xr1
parameter_name,Effector Treg cells - % of Treg
pvalue,0.1120925
analysis_id,80447xa3xbpq692
