mouse_life_stage,Late adult
parameter_name,Thyroxine
mouse_strain,C57BL
gene_symbol,Slc30a4
pvalue,0.3767114
gene_accession_id,MGI:1345282
parameter_id,IMPC_CBC_053_001
analysis_id,1436psr6zevf707
