parameter_id,MGP_IMM_092_001
gene_symbol,Ift74
mouse_life_stage,Early adult
parameter_name,Effector CD4- NKT cells - % of CD45+
analysis_id,713s2w40t6255al
Gene_accession_id,MGI:1914944
mouse_strain,C57BL
pvalue,0.124927
