mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2670995
pvalue,0.3688472
gene_symbol,Trp53i11
parameter_name,B cell number
analysis_id,2m47666e343a6oa
parameter_id,MGP_PBI_034_001
