mouse_life_stage,E12.5
parameter_name,Zygomatic bone
mouse_strain,C57BL
pvalue,0.3530737
gene_symbol,Mecom
gene_accession_id,MGI:95457
parameter_id,IMPC_XRY_002_001
analysis_id,ll1cxyz725890a4
