parameter_id,IMPC_OFD_013_001
parameter_name,Periphery average speed
pvalue,0.5132812
gene_accession_id,MGI:1917810
analysis_id,d0gv01z77u77b6r
mouse_life_stage,Early adult
gene_symbol,Wars2
mouse_strain,C57BL
