parameter_id,JAXLA_CSD_023_001
pvalue,0.3409734
parameter_name,Vibrissae - presence
analysis_id,8a3195fjr8vr50g
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
gene_symbol,Col6a3
mouse_strain,C57BL
