mouse_strain,C57BL
parameter_id,MGP_MLN_005_001
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Dnajc5b
analysis_id,3b5og7ow4485l0a
gene_accession_id,MGI:1913576
mouse_life_stage,Early adult
pvalue,0.1592305
