mouse_life_stage,Late adult
gene_symbol,Plcb1
gene_accession_id,MGI:97613
analysis_id,7wp2o2p0z572j87
pvalue,0.7473363
parameter_name,Breath rate during sleep mean
mouse_strain,C57BL
parameter_id,JAX_SLW_013_001
