gene_symbol,Slc39a10
mouse_life_stage,E9.5
parameter_id,MGP_IMM_004_001
pvalue,0.2447454
analysis_id,yjig284d39b15qu
parameter_name,Total CD4+ T cells - % of ab T cells
gene_accession_id,MGI:1914515
mouse_strain,C57BL
