mouse_life_stage,Middle aged adult
gene_symbol,Snap23
pvalue,0.8296131
mouse_strain,C57BL
parameter_id,IMPC_EYE_004_001
analysis_id,2wrp44n3y4460xv
parameter_name,Eyelid morphology
gene_accession_id,MGI:109356
