parameter_id,M-G-P_020_001_001
parameter_name,Body Weight
mouse_strain,C57BL
analysis_id,2h1ukse548i5e41
gene_accession_id,MGI:95457
gene_symbol,Mecom
pvalue,0.2871337
mouse_life_stage,E12.5
