parameter_id,IMPC_OFD_020_001
gene_accession_id,MGI:3046938
gene_symbol,Hrnr
pvalue,0.2697788
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Distance travelled - total
analysis_id,m239015496sr2m6
