gene_symbol,Lpgat1
mouse_strain,C57BL
gene_accession_id,MGI:2446186
pvalue,0.1678873
mouse_life_stage,Middle aged adult
parameter_id,M-G-P_014_001_009
parameter_name,lens
analysis_id,695nt0k3928863s
