parameter_id,M-G-P_005_001_004
gene_symbol,Dcaf12
analysis_id,97slsq7i9qhx1gy
gene_accession_id,MGI:1916220
pvalue,0.4178666
mouse_life_stage,Early adult
parameter_name,Bone Mineral Density (excluding skull)
mouse_strain,C57BL
