parameter_id,MGP_MLN_067_001
mouse_strain,C57BL
gene_accession_id,MGI:1914672
mouse_life_stage,Early adult
pvalue,0.3380355
parameter_name,Resting CD4+ T helper cells - % of CD45+
analysis_id,h37xvb52e2hv5sq
gene_symbol,Dhdds
