parameter_id,IMPC_EYE_023_001
pvalue,0.1073322
mouse_life_stage,E15.5
gene_symbol,Bmi1
parameter_name,Optic Disc
gene_accession_id,MGI:88174
mouse_strain,C57BL
analysis_id,89ps07hgmu3mk1x
