parameter_id,IMPC_CBC_014_001
mouse_strain,C57BL
gene_accession_id,MGI:1913838
pvalue,0.8118956
parameter_name,Alkaline phosphatase
gene_symbol,Cmpk1
analysis_id,0u602o0712p5ab8
mouse_life_stage,Early adult
