parameter_id,IMPC_CBC_006_001
mouse_life_stage,Early adult
parameter_name,Total protein
mouse_strain,C57BL
gene_symbol,Ivd
gene_accession_id,MGI:1929242
pvalue,0.3661827
analysis_id,4i443f75n322679
