mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,xxa9z1768q780s7
parameter_name,Lean mass
pvalue,0.1923662
gene_symbol,Il1r1
gene_accession_id,MGI:96545
parameter_id,JAXLA_DXA_003_001
