mouse_strain,C57BL
parameter_name,Resting NK cells - % of CD45+
pvalue,0.7126367
analysis_id,yk4r8lhfzp5wd55
gene_accession_id,MGI:1341628
mouse_life_stage,Early adult
parameter_id,MGP_IMM_100_001
gene_symbol,Atrn
