mouse_life_stage,Late adult
parameter_name,Light side time spent
mouse_strain,C57BL
pvalue,0.1255584
gene_symbol,Hpca
analysis_id,01343x056928b16
parameter_id,JAX_LDT_002_001
gene_accession_id,MGI:1336200
