parameter_id,IMPC_HEM_008_001
mouse_strain,C57BL
analysis_id,14wtnl01fo4yxd0
parameter_name,Platelet count
pvalue,0.3960324
gene_accession_id,MGI:2674093
gene_symbol,Psd4
mouse_life_stage,Early adult
