parameter_id,MGP_IMM_100_001
gene_symbol,Zyg11b
mouse_strain,C57BL
analysis_id,63xa6e3ab105y1t
gene_accession_id,MGI:2685277
pvalue,0.3329565
mouse_life_stage,E18.5
parameter_name,Resting NK cells - % of CD45+
