gene_symbol,Fgb
parameter_name,Transitional 1 B cells - % of CD45+
analysis_id,5r9663019j09ccy
mouse_life_stage,E15.5
gene_accession_id,MGI:99501
parameter_id,MGP_IMM_110_001
pvalue,0.15692
mouse_strain,C57BL
