parameter_id,IMPC_HEM_031_001
gene_symbol,Hspa5
pvalue,0.8170942
analysis_id,4412v3r72r467b7
mouse_strain,C57BL
gene_accession_id,MGI:95835
mouse_life_stage,E12.5
parameter_name,Lymphocyte differential count
