gene_symbol,Col11a1
mouse_life_stage,E18.5
gene_accession_id,MGI:88446
parameter_id,IMPC_OFD_020_001
parameter_name,Distance travelled - total
pvalue,0.1462709
mouse_strain,C57BL
analysis_id,74uqx3i9922ryvf
