parameter_id,IMPC_EYE_013_001
analysis_id,5b912skti46abak
gene_symbol,Slc28a2
parameter_name,Pupil Dilation
gene_accession_id,MGI:1913105
pvalue,0.8420637
mouse_life_stage,Early adult
mouse_strain,C57BL
