mouse_life_stage,E12.5
gene_symbol,Tiprl
mouse_strain,C57BL
parameter_id,IMPC_GRS_011_001
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
gene_accession_id,MGI:1915087
pvalue,0.6676826
analysis_id,8g81g3f85ez818i
