gene_symbol,Mecom
mouse_strain,C57BL
analysis_id,59pff2iysc11wl1
gene_accession_id,MGI:95457
parameter_id,IMPC_CBC_058_001
pvalue,0.2215257
parameter_name,Cholesterol ratio
mouse_life_stage,E15.5
