mouse_strain,C57BL
gene_symbol,Kdm4c
parameter_name,Body length
pvalue,0.08929525
analysis_id,ap2u1455snar548
parameter_id,IMPC_DXA_006_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1924054
