parameter_id,IMPC_CSD_079_001
gene_symbol,Inpp1
mouse_strain,C57BL
gene_accession_id,MGI:104848
pvalue,0.6138598
parameter_name,Aggression
analysis_id,u111qdt8546gi38
mouse_life_stage,Early adult
