mouse_life_stage,Early adult
pvalue,0.7979088
gene_symbol,Atg4c
gene_accession_id,MGI:2651854
mouse_strain,C57BL
analysis_id,90xthzg9lw9rl58
parameter_id,IMPC_XRY_018_001
parameter_name,Shape of vertebrae
