mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,KLRG1+ gd T cells - % of gd T cells
pvalue,0.3757144
parameter_id,MGP_MLN_021_001
analysis_id,8pigwys29r4x10w
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
