parameter_id,IMPC_GEL_063_001
gene_accession_id,MGI:95457
mouse_life_stage,E12.5
pvalue,0.0680779
parameter_name,Delayed embryonic development
gene_symbol,Mecom
mouse_strain,C57BL
analysis_id,jc1sw08k7v239mz
