parameter_id,MGP_IMM_006_001
analysis_id,26y8n598eiv2981
pvalue,0.1632074
mouse_strain,C57BL
gene_symbol,Slc28a2
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
