parameter_id,IMPC_EYE_004_001
mouse_life_stage,Early adult
analysis_id,6265368mr0928lw
parameter_name,Eyelid morphology
mouse_strain,C57BL
gene_symbol,Hspa5
gene_accession_id,MGI:95835
pvalue,0.7651766
