mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.6012217
gene_symbol,Lurap1
analysis_id,52a0uh17k298321
parameter_name,Heart weight
gene_accession_id,MGI:1915325
parameter_id,IMPC_HWT_008_001
