gene_symbol,Frmpd1
mouse_life_stage,Early adult
parameter_name,Calcium
pvalue,0.3108897
mouse_strain,C57BL
parameter_id,IMPC_CBC_009_001
gene_accession_id,MGI:2446274
analysis_id,wj8l9jcu80e8hq9
