parameter_id,HMGULA_CBC_015_001
mouse_strain,C57BL
gene_symbol,Psd4
parameter_name,Total cholesterol
pvalue,0.4174892
analysis_id,d28v0542v293mto
mouse_life_stage,Early adult
gene_accession_id,MGI:2674093
