parameter_id,MGP_PBI_001_001
gene_accession_id,MGI:99501
parameter_name,Total T cell percentage
mouse_strain,C57BL
gene_symbol,Fgb
analysis_id,b6wkja3getjlg8y
mouse_life_stage,E15.5
pvalue,0.9340632
