parameter_id,IMPC_HEM_036_001
gene_symbol,Cdin1
gene_accession_id,MGI:3026886
analysis_id,81764r35o5uhbw8
mouse_life_stage,E9.5
parameter_name,Eosinophil cell count
mouse_strain,C57BL
pvalue,0.4185464
