mouse_strain,C57BL
gene_symbol,Bmi1
parameter_id,ESLIM_005_001_702
parameter_name,Lean/Body weight
analysis_id,nneytg613r6nnsf
mouse_life_stage,Early adult
gene_accession_id,MGI:88174
pvalue,0.3383589
