parameter_id,MGP_MLN_058_001
parameter_name,Plasmacytoid DC - % of DC
gene_accession_id,MGI:87968
gene_symbol,Ahcy
mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,s3n1u8n9z8ej1f9
pvalue,0.8059407
