mouse_life_stage,E12.5
parameter_name,Lens Opacity
pvalue,0.7096097
gene_symbol,Dmap1
parameter_id,IMPC_EYE_017_001
analysis_id,afi0vkykoz24qr2
gene_accession_id,MGI:1913483
mouse_strain,C57BL
